name,service,serviceKey,catalogTypes,tier,platforms,releaseDate,streamingSupported,reviewScore,gameplayMain,gameplayMainExtra,gameplayCompletionist,imageUrl,hltbId,hltbName,productId,productUrl
Brütal Legend,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,9.2,14,25,https://store-images.s-microsoft.com/image/apps.31857.67187313298816901.62c70448-0dd4-4a12-b42b-cdc666dbd510.bd7776b3-0c14-4bd7-9395-27887e6a16e9,1345,Brütal Legend,C5DZFZ6NC5SQ,
High On Life,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,9.2,12.8,21.6,https://store-images.s-microsoft.com/image/apps.45698.13714596773589453.b0e22fc5-f8b4-4b36-b12d-db5d42554c10.bc780adb-55cc-425c-9e65-e86696d7d030,109245,High On Life,9NL4714VTLRS,
Roboquest,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,9.2,22.3,43.3,https://store-images.s-microsoft.com/image/apps.47475.14593591481307987.1e2d6495-99f7-469f-afa9-16c05216b58f.a92545a2-db22-430c-aeeb-911d568f876f,82817,Roboquest,9P47S7NJGWZL,
Wolfenstein: Youngblood,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,59,9.2,14.7,32.1,https://store-images.s-microsoft.com/image/apps.22779.14232405978199420.10006ada-af2f-43d4-ab04-4e26289ccf76.4e74bdfd-2eb7-4e57-aa1d-88718d1d7911,57504,Wolfenstein: Youngblood,C421ZX7RCG0W,
Gears of War,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,78,9.1,12.2,29.2,https://store-images.s-microsoft.com/image/apps.37229.68631123789499032.6299bbb9-6778-40d5-965f-080b552baa15.be2992c1-0236-4fd3-983a-9a9d9df0877e,3862,Gears of War,BPN08ZDRPSFK,
Gears of War 4,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,9.1,11.7,13.9,https://store-images.s-microsoft.com/image/apps.27107.13510798887356280.e9581154-ba55-457f-9b5f-4285b6036ba9.852cd1b9-b6db-430f-a640-b02d32c72c05,26788,Gears of War 4,9NBLGGH4PBBM,
Gears of War: Ultimate Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,78,9.1,12.2,29.2,https://store-images.s-microsoft.com/image/apps.30935.68785176255228170.152a1029-d0c3-4d27-a42d-ecccb32aa4ca.dc750da7-3cda-4a73-9705-24b6c06e820d,3862,Gears of War,BQT21VXFS52F,
Halo Wars: Definitive Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,9,12.4,45.9,https://store-images.s-microsoft.com/image/apps.58465.68131417927341023.6f4f8f73-402d-42d7-8fff-a37b68438b32.76e8810a-db0d-4b39-9e12-5fd71c6c6ee6,4267,Halo Wars,BPRPQSKXTD1L,
Ori and the Blind Forest: Definitive Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,84,9,11.3,12.8,https://store-images.s-microsoft.com/image/apps.33006.71930896676716842.b6740fa4-0359-4ca8-9e17-5d4e45c2d497.106c936e-9312-4ea3-b2c1-d6ea54a4377d,36755,Ori and the Blind Forest: Definitive Edition,BW85KQB8Q31M,
Resident Evil 2,PlayStation Plus,playstation-plus,Classics Catalog,Premium,PS4 | PS5,2025-08-19T16:00:00Z,true,88,8.8,15.4,36.6,https://image.api.playstation.com/vulcan/ap/rnd/202205/1307/QpeOEfRcYvTWs6oU7vwePeWK.png,57479,Resident Evil 2,UP0102-PPSA07813_00-CLASSICRE2000001,https://store.playstation.com/en-us/concept/10005150
RESIDENT EVIL 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,88,8.8,15.4,36.6,https://store-images.s-microsoft.com/image/apps.38246.71571739681700792.c61fa2d7-3d69-4edf-8e51-accc41d47823.9197ae9d-181d-44ff-a98d-7f64086f509e,57479,Resident Evil 2,BWMH951M3G3P,
Egging On,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,67,8.7,,26.4,https://store-images.s-microsoft.com/image/apps.5621.14152749769454837.6267b1e7-52ba-45c3-8a48-c823ac92c3ba.65aacb6f-f33c-47a6-b44e-05765a139e48,151790,Egging On,9PDKDBQGG2N2,
Totally Accurate Battle Simulator,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,70,8.6,16,42.9,https://store-images.s-microsoft.com/image/apps.25383.14176345306313891.79ca8837-5397-4838-85b6-4a8a9720856c.db23320a-e9f6-4ed3-87e5-db4a5e82a6fc,52878,Totally Accurate Battle Simulator,9PC4RWP34M2D,
Cooking Simulator,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,59,8.4,10.8,21.6,https://store-images.s-microsoft.com/image/apps.40773.13934302625463282.ce885e17-8e35-4fa6-951c-1f7e58c35e4f.d2b59c71-aed1-4d55-b09f-70e66bdac381,68122,Cooking Simulator,9N3DKKRHSJBT,
Mirror's Edge™ Catalyst,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,70,8.4,13.4,32,https://store-images.s-microsoft.com/image/apps.62830.66522486697599341.54595999-7800-48a6-8255-bf581c71e0dd.fdab5a16-85bd-4fa0-9c88-8ec2f16ced89,19181,Mirror's Edge: Catalyst,C48LBRJJCP2L,
Absolum,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,85,8.3,15.3,25.1,https://store-images.s-microsoft.com/image/apps.32105.13759640125827051.772a39df-8493-4759-8166-939a750af786.d294702d-4ae5-49f5-859a-f13a5ef1da2e,164872,Absolum,9NR6NJ401NBS,
Plants vs. Zombies: Battle for Neighborville™,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,8.2,17.9,42.6,https://store-images.s-microsoft.com/image/apps.51083.66663660452837213.88feed53-4335-4b35-8a3a-476a0f0fd6ca.c4755ce8-cee4-4ca4-8f72-5e5bc6eae3de,7106,Plants vs. Zombies,C4HZC7LJG6PX,
Halo 5: Guardians,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,68,8.1,13.6,25.5,https://store-images.s-microsoft.com/image/apps.64118.69279545232152045.f1a4a87c-fcc9-4b7c-a620-f6c56eb2d5ad.37725d25-3e41-41e7-a2ce-6b0f9994ef5c,19267,Halo 5: Guardians,BRRC2BP0G9P0,
Halo Wars 2: Standard Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,74,8.1,14.8,48.8,https://store-images.s-microsoft.com/image/apps.6988.66922732424733865.effc282c-0a95-45c2-8069-86e7e083b3aa.d9a002b9-654e-406f-bce9-4d9de652143a,37985,Halo Wars 2,C42KCJCLX6MX,
Celeste,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2018-01-25T05:00:00Z,false,,8,13.5,37.5,https://image.api.playstation.com/cdn/UP2120/CUSA11302_00/qHx7zoFGNn6BUHUOk2jSfBck2Zzbjulw.png,42818,Celeste,UP2120-CUSA11302_00-CELESTEXXCELESTE,https://store.playstation.com/en-us/concept/231477
Hungry Shark® World,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2018-07-17T04:00:00Z,false,58,8,,25,https://image.api.playstation.com/cdn/UP0001/CUSA12408_00/4izcPkP2MYiv4a2MS8FZI17VciwiBne8.png,67206,Hungry Shark World,UP0001-CUSA12408_00-HSWC0109FGOL7410,https://store.playstation.com/en-us/concept/232286
ODDBALLERS,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2023-01-26T05:00:00Z,false,53,8,,,https://image.api.playstation.com/vulcan/ap/rnd/202201/3123/zI5tK6fTg9Gr8qhssFG4MMIX.png,113838,OddBallers,UP0001-CUSA29140_00-GAME000000000000,https://store.playstation.com/en-us/concept/10003316
Shadow Warrior 2,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2017-05-19T04:00:00Z,false,,8,15.5,22.5,https://image.api.playstation.com/cdn/UP3643/CUSA05617_00/bzyDKfSpQsA6sFUi7IG6REIrzwz6oHJW.png,39740,Shadow Warrior 2,UP3643-CUSA05617_00-SHADOWWARRIOR200,https://store.playstation.com/en-us/concept/221784
BLiNX: The Time Sweeper,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,51,8,10.3,13,https://store-images.s-microsoft.com/image/apps.1712.69676224553003885.7746d59f-9224-4b66-8097-e540a8ad4b00.a2e18719-7a03-42b0-9324-907f92092527,1168,Blinx: The Time Sweeper,BRG51C5MWFSG,
Hungry Shark® World,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,58,8,,25,https://store-images.s-microsoft.com/image/apps.27537.66737642935896860.41884042-7fd3-4645-a679-7e762962b532.7dadad86-c1fc-4bf0-a2fc-b9be60a5d2e7,67206,Hungry Shark World,C3NHWKLR94M9,
Perfect Dark,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,8,15.7,30.5,https://store-images.s-microsoft.com/image/apps.20283.65049759038650156.9c9f4a81-e21a-4dcb-b819-b75ab00b696e.1ce53e1e-9275-4770-9148-e81edde22b8c,6966,Perfect Dark,C0SWGV4560W1,
GoldenEye 007,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,82,7.9,13.5,21.7,https://store-images.s-microsoft.com/image/apps.34932.14024294433653017.40ef41ab-6f85-4460-bdee-079089b18040.8e21b7ce-1e5b-4d90-b99e-01c2330b4db5,4003,GoldenEye 007,9N6639H7VGH4,
Sifu,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,7.8,14.1,22.3,https://store-images.s-microsoft.com/image/apps.22704.14108092972231485.130f8f79-218a-4318-83ee-72f0213be0dd.6ca34cbe-4daf-4ed6-a17b-e384394e2dd5,89091,Sifu,9P7PF6ZP3958,
Perfect Dark Zero,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,54,7.7,10.6,24.5,https://store-images.s-microsoft.com/image/apps.21399.63613604984995316.d403620a-54b7-4a68-9850-e3bfda4c2552.9ba8a8e5-8c96-45b2-83cf-8eeef411eb81,6967,Perfect Dark Zero,BZF7N4FQWHNR,
Battlefield™ 1 Revolution,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,77,7.6,22.9,24.2,https://store-images.s-microsoft.com/image/apps.39800.68596255437297164.99e6fb73-cd5e-440f-90c2-d8d2eb40a69d.5d9b9ea9-9816-4492-82df-fefa1a6c0f94,931,Battlefield 1942,BPL68T0XK96W,
The Walking Dead: A New Frontier - The Complete Season (Episodes 1-5),Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,7.6,8,8.2,https://store-images.s-microsoft.com/image/apps.25445.68746382496567220.612ba4aa-3f7b-4b25-b141-a20112197dde.672c59e8-ed5c-4277-b00b-62c66d6d6c51,41484,The Walking Dead: A New Frontier,BQR7QS0F8SJ3,
Balatro,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,86,7.5,45.9,251.7,https://store-images.s-microsoft.com/image/apps.439.14272217582130616.c82ff68e-0db1-4f30-b98c-fb81f0411743.c4424a49-501a-4ad5-bb6e-165f695d16d9,132112,Balatro,9PK087LNGJC5,
Hellblade: Senua's Sacrifice,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,81,7.5,8.2,9.2,https://store-images.s-microsoft.com/image/apps.51441.67453348098260763.a9f96429-c651-425e-97d2-e8861561f15f.73c36cb3-fa0c-4b94-9cdf-abc1f2037096,41638,Hellblade: Senua's Sacrifice,C4Z7QM8FSXM2,
Winter Burrow,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,7.5,9.1,10.9,https://store-images.s-microsoft.com/image/apps.58045.13551922362408999.6a1ab142-ad0f-4a13-b0ba-9fcbb7182271.5a03aaae-c090-4e7d-92ad-d18792b14d77,169328,Winter Burrow,9ND3HTTQ0GKB,
Goat Simulator 3,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,7.4,12.1,22.4,https://store-images.s-microsoft.com/image/apps.36241.13691300234764634.6bd09c5e-3ea8-4ca5-9bd9-98e21eb55d43.ff3594fe-a85f-4633-b367-eb9adbb28cd8,109125,Goat Simulator 3,9NMB4T25W817,
Goat Simulator 3: Xbox One Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,7.4,12.1,22.4,https://store-images.s-microsoft.com/image/apps.36241.13691300234764634.6bd09c5e-3ea8-4ca5-9bd9-98e21eb55d43.ff3594fe-a85f-4633-b367-eb9adbb28cd8,109125,Goat Simulator 3,9NL3468NRPBG,
Tales of Kenzera™: ZAU,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,66,7.4,9.8,10.4,https://store-images.s-microsoft.com/image/apps.14704.13739435340883540.5769dd81-ea40-4ffd-9253-32bb306955bf.3b2bb572-7441-4734-ac43-47ab5662d7ae,141842,Tales of Kenzera: Zau,9NNNMBXFFG4W,
CloverPit,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,74,7.3,11.6,44.8,https://store-images.s-microsoft.com/image/apps.9434.14085185620146711.8f5a8243-ddbd-402c-a73b-a34645ee3d0b.c4d7c628-95d0-4ae8-aa20-706b27164cc3,162926,CloverPit,9P8V7HR160B4,
Gears of War: Reloaded,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,7.2,8.8,23.5,https://store-images.s-microsoft.com/image/apps.61144.14083498106527717.baf556ff-4380-4b5b-9e66-afb4977d6535.4a859985-0b7f-4da2-a9fe-a5e2e8296319,167795,Gears of War: Reloaded,9P8PS6993LSL,
Minishoot' Adventures,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,85,7.2,9.2,11.4,https://store-images.s-microsoft.com/image/apps.21673.14034134777008506.7f93c2af-ec4e-4905-a864-90af002fd3aa.284e8269-ba02-44e2-a240-3c9266046974,148000,Minishoot' Adventures,9N5PKH0KW2L1,
SUPERHOT: MIND CONTROL DELETE,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,7.2,12,14.5,https://store-images.s-microsoft.com/image/apps.24763.14383048766618347.734b0c9a-e030-4976-bf99-73f141752531.347d5269-0e81-483c-beed-f54d82584012,51504,SUPERHOT: MIND CONTROL DELETE,9NRH78B682L8,
DOOM 64,PlayStation Plus,playstation-plus,Classics Catalog,Premium,PS4,2020-03-20T04:00:00Z,false,75,7.1,9.2,10.5,https://image.api.playstation.com/vulcan/ap/rnd/202009/2405/HTPmcFGygxyELKsmy8cKBRHy.png,2709,Doom 64,UP1003-CUSA16287_00-DOOM64X199700000,https://store.playstation.com/en-us/concept/234454
DOOM 64,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,7.1,9.2,10.5,https://store-images.s-microsoft.com/image/apps.46055.13886780434132750.58497d0f-3220-4d2f-a7ff-96dcff27bc5f.4aac1ddb-3d94-42df-a4bb-cb2dc420c7fb,2709,Doom 64,9MXND4PQLK3W,
Gears of War: Judgment,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,68,7.1,8.2,9.7,https://store-images.s-microsoft.com/image/apps.44244.70323071690757883.aa344172-c923-4b38-a055-9ce9a093bc86.0f5d2994-3b99-4968-9b8b-ccdff7d7612f,3867,Gears of War: Judgment,BSHMMGRP84N4,
Overcooked! 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,7.1,11.8,25.5,https://store-images.s-microsoft.com/image/apps.60458.70952388438497888.9a8a7127-1933-427d-b864-f4857d4c02fd.734afa54-8396-4590-8a61-9565e4eeca71,57518,Overcooked! 2,BVJLKDG2TX8H,
Quake II,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,80,7.1,9.6,15.9,https://store-images.s-microsoft.com/image/apps.18071.14105366677060737.2503bfc2-efe7-4772-9a81-c5a231a5057d.3250d552-459e-4b9c-886d-ec3bebedcc98,7455,Quake II,9P7L9H478GGV,
FOR HONOR,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2024-03-14T13:00:00Z,false,66,7,10.9,18.3,https://image.api.playstation.com/vulcan/ap/rnd/202509/1221/60bc48d8a8baf08af18e528f59066ad1d56f3e550545118e.png,36385,For Honor,UP0001-CUSA05218_00-FHSTAN0000000000,https://store.playstation.com/en-us/concept/221694
FOR HONOR - Standard Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,66,7,10.9,18.3,https://store-images.s-microsoft.com/image/apps.13935.13933975769179739.099ec08e-87f6-4b06-8d84-405337bde6c6.abbbdd32-4df6-45fe-8f60-f0fa3cef6540,36385,For Honor,9N3DWR830CVN,
FOR HONOR : MARCHING FIRE EDITION,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,66,7,10.9,18.3,https://store-images.s-microsoft.com/image/apps.64490.70708341341483707.d3a453ca-3a25-4286-8efe-09643a534aac.c75f9ba2-bab4-4001-8a2b-d116aa2a4b9c,36385,For Honor,C4CBF3FHHCND,
As Dusk Falls PS4® & PS5®,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2024-03-07T14:00:00Z,true,,6.8,8.6,14.1,https://image.api.playstation.com/vulcan/ap/rnd/202401/1110/770bc4374605a43bf550afee091b6a05e416c239a7d73db3.png,81122,As Dusk Falls,UP4633-PPSA17818_00-0075138244833922,https://store.playstation.com/en-us/concept/10008922
As Dusk Falls,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,,6.8,8.6,14.1,https://store-images.s-microsoft.com/image/apps.46746.14387733153613072.28665954-14dc-4229-8e3c-0257e25089cb.46b89faa-6b2f-433b-aefc-16e5063ea2af,81122,As Dusk Falls,9NR7XDNVP5SW,
Trials Fusion,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,72,6.8,22.4,115.5,https://store-images.s-microsoft.com/image/apps.26754.71395082567433528.16735f42-b6d7-4b47-87c2-5eb0e8defe49.8247dcd7-6e6b-456b-94a4-7a58b6b7c88a,17507,Trials Fusion,BVCRSR6XSDW5,
Costume Quest 2,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,6.7,7.9,9.5,https://store-images.s-microsoft.com/image/apps.58046.64122308222742873.15d36f5b-53d3-4a06-b907-d3b4e9ffe2cc.4fb3feef-aac5-46ca-8225-212a45973493,21537,Costume Quest 2,BZ92FB6PWXFJ,
Dishonored®: Death of the Outsider™,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2017-09-15T04:00:00Z,false,76,6.6,11.6,18,https://image.api.playstation.com/vulcan/ap/rnd/202009/2920/mUjmWOusNIcAENORucmAnj1k.png,46419,Dishonored: Death of the Outsider,UP1003-CUSA08793_00-BLKHRT0000000000,https://store.playstation.com/en-us/concept/229481
Dishonored®: Death of the Outsider™,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,76,6.6,11.6,18,https://store-images.s-microsoft.com/image/apps.45510.67180938922431908.a2c2d9ea-42a1-4ddc-bf74-8b91562769cf.29da272d-e2a1-4934-b9e9-563227373143,46419,Dishonored: Death of the Outsider,C5F2XDQPPJKZ,
ROUTINE,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,6.6,6.8,7.7,https://store-images.s-microsoft.com/image/apps.30510.14172841759095673.813a49ea-ac20-4aed-8857-f3ba4b7e19a8.8e8b572b-39a7-488b-b70e-dd15021b4593,22546,Routine,9PCJT6TLCGGV,
Valiant Hearts: The Great War,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,81,6.6,7.4,9.2,https://store-images.s-microsoft.com/image/apps.24781.65058618232281657.63467f0d-c2fd-437f-a555-f7600b31c66b.2a5bb861-5ab9-4445-b962-f2df39c029e7,19503,Valiant Hearts: The Great War,C0X15TR4NP0B,
Assassin's Creed Chronicles: Russia,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2016-02-09T00:00:00Z,false,58,6.5,7.9,14.8,https://image.api.playstation.com/cdn/UP0001/CUSA01349_00/ycEteGspyp4jmol7LvRJNPzWaFNuq3n8.png,33659,Assassin's Creed Chronicles: Russia,UP0001-CUSA01349_00-ACCHRONICLESEP03,https://store.playstation.com/en-us/concept/212280
Undertale,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2023-07-18T15:00:00Z,false,,6.5,10.5,20.5,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA09239_00/1/i_691ab24757a01bfc94c6f293abd4fac52478bdac0d5829388ceb9a4e4da9c7d1/i/icon0.png,30385,Undertale,UP3893-CUSA08801_00-0414152186658084,https://store.playstation.com/en-us/concept/228887
Assassin's Creed® Chronicles: Russia,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,58,6.5,7.9,14.8,https://store-images.s-microsoft.com/image/apps.26020.63247014866406746.df435824-51e5-4863-bbd3-185623886d0e.162824a0-0863-4412-bded-6df477103846,33659,Assassin's Creed Chronicles: Russia,BXQQQQ8HRBSF,
Iron Brigade,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,69,6.5,12.5,19.5,https://store-images.s-microsoft.com/image/apps.6592.70391876699030155.da5013c1-1068-4d6c-97e5-7f1b39fdf705.164a1729-3efa-4cde-8c58-606781818bf7,10637,Iron Brigade,BTKN78H28RPV,
New Super Lucky's Tale,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,76,6.4,8.8,10.6,https://store-images.s-microsoft.com/image/apps.42417.13867280688858311.8624d86c-7857-440e-9303-9897a29ba67e.42b5def2-8e7f-4ff7-a75b-72354e44d97e,71552,New Super Lucky's Tale,9MZN3SMXN824,
Ryse: Legendary Edition,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,70,6.4,8.3,20.1,https://store-images.s-microsoft.com/image/apps.60491.66576013357284579.8e928172-618d-454a-94ba-d0f0cb676ea8.c59cfbed-1b88-4a19-acf1-c85931197131,14345,Ryse: Son of Rome,C4F7ZHLN6B2J,
Human: Fall Flat PS4 & PS5,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4 | PS5,2021-06-24T13:00:00Z,true,71,6.3,12.3,25.5,https://image.api.playstation.com/vulcan/ap/rnd/202602/2414/cee9b1f4c4e68b0a6a0579eec34888a69a1082194b109a42.png,38887,Human: Fall Flat,UP4395-PPSA02431_00-HFFGAME000000PS5,https://store.playstation.com/en-us/concept/227139
Battlefield 4,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,6.3,9,17.6,https://store-images.s-microsoft.com/image/apps.18274.67660042887481018.7de2bfcd-48ef-4a6c-bba4-e65d208d67ec.f299bd07-f6b3-4870-b5e6-786c0a4c3e92,942,Battlefield 4,BP15SF17LH13,
Human Fall Flat,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,71,6.3,12.3,25.5,https://store-images.s-microsoft.com/image/apps.30824.69811231537758929.fc90ef4a-ab04-4596-8db8-fa6120f06b6b.d6da34fe-7499-4231-bd77-83df6499cc75,38887,Human: Fall Flat,BSMZH25V6V46,
Lara Croft and the Guardian of Light,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,74,6.3,8.2,16.4,https://store-images.s-microsoft.com/image/apps.17528.63534390885266689.ca30eabf-228a-44d6-850d-48cfca22564f.c1cb17a1-416e-441d-8ced-a350afb29dcb,5181,Lara Croft and the Guardian of Light,BX7XFZ51XTW8,
Max: The Curse of Brotherhood,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,73,6.3,7.9,10,https://store-images.s-microsoft.com/image/apps.34255.64425461392281454.879d20d4-a065-415c-8776-8483672ad5d1.25a30b51-1813-46f5-bc8c-610c11cdc021,15464,Max: The Curse of Brotherhood,C0SFCF4PBRSZ,
Battlefield™ V,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,68,6.2,9.8,36.2,https://store-images.s-microsoft.com/image/apps.242.64032621253256243.9745cf01-8239-4973-8193-31de18936f03.a8c3c497-3428-45cb-85b3-d84dcb2743bd,57352,Battlefield V,BZ2N7TQ0XCF2,
GRID Legends,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,68,6.2,26.4,79.2,https://store-images.s-microsoft.com/image/apps.37650.13561500935514596.eddcbba6-93d0-42cc-93d4-0f33eaa8a4e8.4e5cf9ec-9275-420b-8fcf-7d14d91addff,95926,GRID Legends,9NCT9L7NFHX7,
Assassin’s Creed® Chronicles: China,PlayStation Plus,playstation-plus,Game Catalog | Ubisoft+ Classics,Extra/Premium,PS4,2022-05-26T04:00:00Z,false,,6.1,9.2,17.6,https://image.api.playstation.com/cdn/EP0001/CUSA01329_00/qA4u9KjzEfxcYthpnp6VOnu4AQY3BKu3DYse6A5C5NarpzcF6jox44wj7EvAy6Lo.png,25195,Assassin's Creed Chronicles: China,UP0001-CUSA34563_00-ACCCSIEAFULLGAME,https://store.playstation.com/en-us/concept/200102
Assassin's Creed® Chronicles: China,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,,6.1,9.2,17.6,https://store-images.s-microsoft.com/image/apps.59589.63853504008037750.145dd84a-1548-4e2f-b47e-6705c5cf8f11.8c7a8626-ba4c-4cca-b1a0-e358b288521b,25195,Assassin's Creed Chronicles: China,BZQQ7HX8PZ05,
F1® 25,Xbox Game Pass,xbox-game-pass,Game Catalog,Ultimate/PC/Console,PC | Xbox,,,75,6.1,26,110.8,https://store-images.s-microsoft.com/image/apps.14105.14440852722460694.8e2c0727-2c64-434e-9a33-2ef751fed0b8.ea8b043a-0a46-4d87-9bd2-d1cc59324c38,166590,F1 25,9NWPW7F19FS5,
Death Squared,PlayStation Plus,playstation-plus,Game Catalog,Extra/Premium,PS4,2017-03-14T00:00:00Z,false,,6,7,9,https://image.api.playstation.com/cdn/UP3490/CUSA07764_00/kDZrvTkCs430iF2EDF5yCBQf7HLMGv7j.png,47424,Death Squared,UP3490-CUSA07764_00-1111212111112112,https://store.playstation.com/en-us/concept/225086
